,expr,arity,inputs,outputs,len_expr
674,"R(R(S(), R(S(), P(3, 2), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[7, 3, 1, 1, 1, 1, 1, 1, 1, 1]",129
689,"R(R(S(), R(S(), P(3, 2), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 1, 1, 3, 5, 9, 15, 23, 33, 45]",129
1092,"R(R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(S(), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 2, 1, 2, 5, 9, 14, 20, 27, 35]",129
1112,"R(R(P(1, 1), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 1, 2, 0, 2, 5, 9, 14, 20]",129
1351,"C(R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 1, 2, 2, 1, 1, 2, 3, 4, 5]",129
1395,"R(R(R(S(), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 1, 2, 4, 8, 14, 22, 32, 44]",130
180,"R(C(C(S(), S()), C(S(), S())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[7, 5, 4, 5, 6, 8, 11, 15, 20, 26]",131
262,"R(R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())), C(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[9, 11, 5, 5, 7, 9, 11, 13, 15, 17]",132
345,"R(R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())), R(S(), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[9, 9, 11, 15, 21, 29, 39, 51, 65, 81]",132
401,"R(C(S(), R(S(), P(2, 1), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 2, 2, 2, 3, 5, 8, 12, 17, 23]",132
765,"R(R(C(S(), S()), P(2, 1), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 2, 3, 3, 3, 3, 3, 3, 3, 3]",132
849,"R(C(C(S(), S()), R(S(), P(2, 1), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 3, 3, 3, 4, 6, 9, 13, 18, 24]",132
951,"R(R(C(S(), S()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 2, 3, 3, 4, 2, 3, 4, 5, 6]",132
1029,"R(R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(2, 2)), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",132
1040,"R(R(C(S(), S()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 4, 4, 2, 4, 7, 11, 16, 22, 29]",132
1243,"R(R(S(), P(2, 1), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 1, 2, 1, 2, 4, 7, 11, 16, 22]",132
12,"R(R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 2, 2, 3, 1, 3, 6, 10, 15, 21]",133
138,"R(C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 0, 0, 0, 0, 2, 5, 9, 14, 20]",133
287,"R(R(C(S(), S()), R(P(1, 1), P(3, 1), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 2, 2, 3, 2, 4, 7, 11, 16, 22]",133
447,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 2, 0, 0, 0, 0, 0, 0, 0, 0]",133
467,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 0, 0, 2, 4, 8, 14, 22, 32, 44]",133
480,"R(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(S(), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 0, 1, 4, 8, 13, 19, 26, 34]",133
517,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 3, 0, 0, 1, 3, 5, 7, 9, 11]",133
992,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 1, 1, 3, 7, 13, 21, 31, 43, 57]",133
1038,"R(R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 2, 1, 1, 2, 1, 1, 2, 3, 4]",133
1068,"R(R(C(S(), S()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 3, 3, 4, 2, 4, 7, 11, 16, 22]",133
1108,"R(R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 1, 2, 1, 2, 5, 9, 14, 20, 27]",133
1141,"C(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 0, 1, 1, 0, 0, 1, 2, 3, 4]",133
1367,"C(R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 2, 1, 1, 2, 1, 1, 2, 3, 4]",133
1484,"R(R(S(), R(P(1, 1), P(3, 1), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1]",133
506,"R(R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 1, 1, 1, 2, 5, 9, 14, 20]",134
1039,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 0, 0, 1, 3, 7, 13, 21, 31, 43]",134
290,"R(R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[9, 9, 3, 3, 5, 7, 9, 11, 13, 15]",136
295,"R(C(R(S(), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 2, 1, 1, 1, 1, 2, 3, 4, 5]",136
362,"R(R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[9, 7, 7, 9, 13, 19, 27, 37, 49, 63]",136
814,"R(R(P(1, 1), P(2, 1), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 0, 1, 0, 1, 3, 6, 10, 15, 21]",136
1300,"R(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(2, 2)), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",136
100,"R(R(P(1, 1), R(P(1, 1), P(3, 1), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",137
238,"C(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 1, 0, 0, 1, 0, 0, 1, 2, 3]",137
364,"R(R(R(S(), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 6, 1, 1, 2, 4, 6, 8, 10, 12]",137
390,"R(R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[7, 3, 3, 3, 3, 3, 3, 3, 3, 3]",137
407,"R(R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 3, 3, 5, 7, 11, 17, 25, 35, 47]",137
486,"R(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 0, 1, 0, 1, 4, 8, 13, 19, 26]",137
514,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), C(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 7, 1, 1, 3, 5, 7, 9, 11, 13]",137
544,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[8, 4, 2, 2, 2, 2, 2, 2, 2, 2]",137
555,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 2, 2, 4, 6, 10, 16, 24, 34, 46]",137
692,"R(R(S(), R(S(), P(3, 2), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[7, 3, 1, 3, 5, 9, 15, 23, 33, 45]",137
1009,"R(R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), C(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 2, 2, 1, 1, 2, 3, 4, 5]",137
1116,"R(R(P(1, 1), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 1, 1, 2, 0, 2, 5, 9, 14, 20]",137
1310,"R(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 0, 0, 1, 0, 0, 1, 2, 3]",137
440,"R(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 0, 0, 0, 0, 1, 4, 8, 13, 19]",138
1383,"R(R(R(S(), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 1, 1, 1, 1, 1, 1, 1, 1, 1]",138
1401,"R(R(R(S(), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 1, 1, 2, 4, 8, 14, 22, 32, 44]",138
50,"R(C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 0, 0, 0, 0, 1, 2, 3, 4]",140
782,"R(R(C(S(), S()), P(2, 1), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 2, 3, 2, 3, 5, 8, 12, 17, 23]",140
852,"R(C(C(S(), S()), R(S(), P(2, 1), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 3, 3, 3, 4, 6, 9, 13, 18, 24]",140
4,"R(R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 3, 2, 2, 2, 2, 2, 2, 2, 2]",141
15,"R(R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 2, 2, 3, 1, 3, 6, 10, 15, 21]",141
280,"R(R(C(S(), S()), R(P(1, 1), P(3, 1), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 3, 2, 2, 2, 2, 2, 2, 2, 2]",141
473,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 2, 0, 2, 4, 8, 14, 22, 32, 44]",141
518,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[5, 5, 0, 0, 1, 3, 5, 7, 9, 11]",141
1072,"R(R(C(S(), S()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 3, 3, 4, 2, 4, 7, 11, 16, 22]",141
1113,"R(R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 2, 2, 1, 2, 5, 9, 14, 20, 27]",141
1275,"R(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), C(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 0, 1, 1, 0, 0, 1, 2, 3, 4]",141
1495,"R(R(S(), R(P(1, 1), P(3, 1), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 2, 1, 2, 1, 3, 6, 10, 15, 21]",141
475,"R(R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 1, 2, 1, 2, 5, 9, 14, 20]",142
1030,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",142
1042,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), Z()))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 0, 0, 1, 3, 7, 13, 21, 31, 43]",142
117,"R(R(P(1, 1), R(P(1, 1), P(3, 1), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[1, 1, 0, 1, 0, 2, 5, 9, 14, 20]",145
400,"R(R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[9, 5, 3, 3, 3, 3, 3, 3, 3, 3]",145
412,"R(R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[7, 3, 3, 5, 7, 11, 17, 25, 35, 47]",145
487,"R(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(P(1, 1), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 1, 1, 0, 1, 4, 8, 13, 19, 26]",145
559,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[8, 4, 2, 4, 6, 10, 16, 24, 34, 46]",145
1119,"R(R(P(1, 1), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 1, 1, 2, 0, 2, 5, 9, 14, 20]",145
493,"R(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), Z())",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[0, 0, 0, 1, 0, 1, 4, 8, 13, 19]",146
1389,"R(R(R(S(), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[6, 2, 1, 1, 1, 1, 1, 1, 1, 1]",146
1404,"R(R(R(S(), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[4, 1, 1, 2, 4, 8, 14, 22, 32, 44]",146
17,"R(R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[2, 3, 2, 3, 1, 3, 6, 10, 15, 21]",149
291,"R(R(C(S(), S()), R(P(1, 1), P(3, 1), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 3, 2, 3, 2, 4, 7, 11, 16, 22]",149
1064,"R(R(C(S(), S()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), Z())))",1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9]]","[3, 4, 3, 3, 3, 3, 3, 3, 3, 3]",149
